sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_20-14-31_entity_number_200,0,36,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177170>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,37,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0f050>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,38,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c01b20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,39,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbd640>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,40,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0cbf0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,41,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2c7a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,42,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c03890>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,43,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2e750>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,44,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0eff0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,45,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c02f30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,46,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2ec30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,47,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2e630>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,48,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2d2e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,49,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410175490>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,50,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176ed0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,51,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbd850>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,52,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41528cf50>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,53,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177c20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,54,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2d010>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,55,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbf050>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,56,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410174c80>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,57,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c8a090>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,58,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0f110>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,59,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410175fa0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,60,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176930>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,61,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176060>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,62,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177ce0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,63,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2cc20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,64,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c88b90>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,65,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2e810>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,66,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2c740>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,67,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4101777a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,68,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2fbf0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,69,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4101757f0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,70,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177050>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,71,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4143844d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,72,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414384530>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,73,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2d4c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,74,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0cd70>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,75,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177740>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,76,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbdb80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,77,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbe600>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,78,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2c4d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,79,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c8b110>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,80,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410175e80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,81,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176510>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,82,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2e930>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,83,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410175e20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,84,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbd5e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,85,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410175580>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,86,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414384770>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,87,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c02090>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,88,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4101754f0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,89,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4101753a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,90,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4101766c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,91,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410174a40>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,92,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0d130>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,93,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2d400>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,94,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176f30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,95,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbda30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,96,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c01dc0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,97,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbf1d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,98,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0ca10>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,99,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c02db0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,100,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbeb70>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,101,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176300>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,102,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176f90>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,103,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4143850a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,104,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0f1d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,105,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0d670>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,106,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410176b70>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,107,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410174950>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,108,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410c8ae70>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,109,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0d6d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,110,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0e420>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,111,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b40ffbd4c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,112,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f0c320>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,113,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410177830>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,114,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414384650>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-14-31_entity_number_200,0,115,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413f2d700>>,Zr12_AA,,MC_free_carboxylates,,,
